ID,Is_Lead
HZ6JMC9T,0.04514459822730793
EZJZLK9B,0.04872061097130838
4CJNJYHS,0.13010429054475436
2QC2QOWB,0.8235529795242191
7WOBU7TX,0.053012041133092394
OQEXQRSA,0.0506909887165927
AI9ZYTCQ,0.021081804429756372
U3TAGVIE,0.05450931351620837
EWNVG3C6,0.0553224167540494
MMOSZXV4,0.04656529770621166
JKQYKIFM,0.2480601317553403
VNDLCZSW,0.04616762439492617
BZJIVPZC,0.505481610615842
DAUYDUXC,0.08147072387765633
3SBHUY2G,0.11067352025300677
EGBRPFNW,0.09845906461539207
FPND4WJ5,0.055917088864689005
NGVMVFHE,0.06263962138313106
BEIWTUNJ,0.05425664259218419
HTKXTFZE,0.05734248295776112
NS3HAHES,0.05532451763040158
UQV6UPCB,0.04459305819080792
YPVZBJMB,0.16193061803782466
6ZTCNOYC,0.056004292389723195
RWHRNT9H,0.08545157797186209
CHAWQDSF,0.052752708721133065
XJGU7JU4,0.07300935723843668
JT6SULVU,0.29789507886514655
CGGSQEED,0.06364806970246531
MSX7QCVN,0.08744288121211434
I8VSBQFD,0.02269348668897639
PGKWUI7F,0.07544383220196757
LKNMYGVF,0.8327147129239011
55EVQONA,0.05903169215362939
KTDMSRW8,0.02307581459617708
HLVQAI4Z,0.17643781185755428
35D8VYPC,0.17683425662306845
7WEEJUZD,0.06034318706992531
PKUMCVUL,0.052972934526021864
GFNP2RT5,0.04213621967290976
WK8JG6RN,0.021385542414090318
KTYDTUJU,0.05129567801400703
MK7XNMJG,0.07336731738383886
PNO7EYRB,0.8736547359965128
RPHGAEYV,0.05687148713663499
KDSEYPV4,0.8706285108873761
FBTN9XDP,0.10333199069192367
BZ9OXYWS,0.8340512336457145
KXHNGRHN,0.17278329729003486
VKDXAEPV,0.04103337543814638
6XXRJ7UW,0.061210990029936595
9FDDYKYN,0.042750593857389566
YJ48EGZQ,0.07808515457938975
VOVREMJS,0.03672075753229848
MLPSSN7Z,0.8698598651374292
LYLKAX4A,0.10173761053872203
REEZP7VZ,0.8473400655668666
3VIEFBOD,0.32668493485388334
SCCQZYYB,0.056297369413485045
RWRUBYDM,0.06474589216574651
9ZXAJJNB,0.1761081637404514
O63IWVCD,0.5039009629614981
7FRQ3YHO,0.5167563603352204
GJVAU9XE,0.3035774613634349
KVND7J8F,0.04388850036437787
XMGAWYWR,0.5424323833105996
EJJ2ZYGD,0.8338566328121594
BVZ2RQ3J,0.05075554978713588
EVB5MYLH,0.06929563038676896
GXST44KQ,0.39475269388296275
HSSYYJPW,0.06831960752864363
NCQDDQDY,0.8239058769546791
FELKA3AN,0.055351559973715846
CU7PXBDT,0.1373337166839317
9ZZQIQ5O,0.8361840711325783
BR3HVGIX,0.11018696487510812
H2UCWPHB,0.6419104970023641
EUHCRCMQ,0.056025936691444754
HAWJUYWP,0.37646081225445305
G6WASNVZ,0.8421223454511189
EFNAB65L,0.17761511097516353
JE43YRLI,0.05452690627696
CFWZEEXV,0.022961564974487612
JSQBLHHS,0.0718859565872991
EOII3AJV,0.05318557948051372
DZIBNXL4,0.2006065004449978
EMQNEIBX,0.049881187469339505
DPMH9S3T,0.3616000104857561
9MHJARRH,0.8664366032099174
IQEVBYBM,0.053353760307713216
7EY4YGQE,0.05043610380617478
XFVZUJCG,0.04939864074009022
4VC5SC5T,0.01971394977798203
NKADH6CU,0.2145629601937804
MHUBJZYR,0.050733350310553885
2DXVJ9EY,0.1363258989302302
EYZWYSSK,0.08803276737659257
M2LQ4NCS,0.503759994952212
RFI5RRBZ,0.05211004503751361
DZFXCA68,0.13380240771337698
FEIKNK2R,0.8404290553540544
KDGQ4R5Y,0.8685411509274731
EYRKABSU,0.07142949430529363
6RZH89ST,0.10899221730042963
ETK2O4T2,0.07635269374420103
73V87KOF,0.08622091656177447
XBZBECHB,0.05494655338840106
CJF3Z8VM,0.05605615328634618
NQGCUXWN,0.18055219632187386
CXFCSSRT,0.1771406178162732
Y4CFNJHR,0.19050642677922985
PECLFQXF,0.3514041505663255
PSCVAKRZ,0.13470058074572222
SZHTU72C,0.8433942419574851
JWWBVHZT,0.6590142613911645
BI4NEWX9,0.05620018168657677
RR2NEJN2,0.4700540867482509
IZAK8QWK,0.193239277606896
J2RK2PBQ,0.40539829151349344
S8PTIZDN,0.03980222959946329
DGFTTTRB,0.4068659143653409
BNREYD4C,0.10494788861560962
CAAVYELQ,0.05175796997153156
MXVMCTFH,0.8258873721297574
5QJQBWJE,0.0203493446392616
FKTUEQSQ,0.0534304017593434
MMJVSC9N,0.09723406261922714
UDGBUEQW,0.04922557973188703
NADQFSAO,0.5649242866500868
6ESCRA7D,0.8520625337576077
WDSYZ6EP,0.3473717687676931
KK6XTJMW,0.05416858683714162
CKJKJTQZ,0.03997029428214518
CHCZZKMW,0.31735546075332327
IHQEIXSY,0.05851094786830262
D4DPJVXC,0.38984861975916674
DRJGSJ6P,0.4753715525915812
U7A23MGQ,0.1416359269668242
3ANGP7PV,0.06173859454084818
HX3TVKX6,0.05469600108379084
TXEGJGCF,0.8602433787367787
WFRNSCZN,0.18202395683470296
NOFHC2JU,0.05428649296316819
5P9WZLQT,0.9949933767237592
GTGGYZPG,0.11430774151224488
Y2DCJPCP,0.8589402449089978
WJUYB5ZF,0.13957173350871377
FS5OB85B,0.2472766023100676
EY8CQTQ3,0.04972603148561146
B2EUD7BC,0.054347716289234724
DPXZS7X7,0.03912165126875654
IR85F5JH,0.20992443071115408
KD4WU6CA,0.24590440168658093
XEBFFYST,0.46609989210390096
IE7KPBHM,0.05292782397423377
QLSQS7ZG,0.8343799764659823
G2EUVPE8,0.061700692167555714
R9FQKFQY,0.06677761827047721
CU83CJVR,0.7074872840957276
BHSKOQW7,0.9928042383851368
25OUDU5C,0.06744069952040181
DM4ZQPYW,0.05019755607976565
JXCHW6R7,0.14643563489069397
3ZX53BD6,0.05123463947270708
JUIGCO7V,0.41405750612296616
U6KXYPAE,0.051085660940349595
JB7DCHEO,0.035853800085444885
UMJT338F,0.056634541937060925
WXQYKHVV,0.03289205514647694
J5NPDZRD,0.05701054087257549
KYCZKTKZ,0.0797560427468412
RZPLNOR6,0.054031966958632174
QDGYPOMS,0.25649866026115065
7N43ASHY,0.4559177001614751
7F6VXRKN,0.33429265931051744
GP8XPQEZ,0.11139706922080155
26DDYR7F,0.07331567675834123
8NSD7TC7,0.8460690474818741
EUSLVUH4,0.09188647560275744
MEWUYECP,0.17399262628372653
EB4NB753,0.8738630387810268
EBTFUUJ3,0.5384150768145781
QZYNDAVT,0.05905653784639216
NHNYBVVD,0.09843644018806032
7FBP9PDW,0.18200775927442345
PAVXEJUM,0.06627334491395784
SY5FGS3C,0.036963660393568874
KJQKOALY,0.049081532099330485
2MGRYSJS,0.053138488891388704
NTN68TZU,0.05587034851937915
LENBGAMW,0.05529230170208834
FXCBCTHX,0.04251740636251179
DBTK5LQV,0.05336860773386922
MZ2JZK95,0.13836708479042614
TN4A9BVD,0.09078623027382224
ZMSSPKYD,0.19758398099205293
4PRW7IH2,0.4650884390842472
NIRVSSXG,0.06935945415215553
JOZET89K,0.054370581961974154
FCSAYJUF,0.15322698437609736
KRMY9TD2,0.35587177351424726
VDRVOQUJ,0.02269076234207381
MV7GST3V,0.0748020337616622
AE7OG6EV,0.05316508982868366
A7WLVBTI,0.045337976260569506
RFKEPGXN,0.051772661746152616
FDRTFJJ3,0.128549060762235
IFAAZM6V,0.1345849003199435
YTSNLHNK,0.05269304841505461
HMFXUM3Q,0.2883019453943204
JWZ6FHYX,0.05670745522263414
H6EHDNLZ,0.08354012265614938
CHUVJH8C,0.8525750376328093
QWRRRCSK,0.8259384732288207
6KHJSXTS,0.16376542654887688
ZSXWECBC,0.06781794160341821
K9W7WS2K,0.07290759667502086
DBNYSSLL,0.3123463862625273
FNATLWHZ,0.09831679530642179
BO2MZ3ZT,0.030331178383033498
NIHEBH6V,0.3201847542163486
VZDUSJUQ,0.04502689682052281
BBL82WRB,0.05359734259112483
EJMTV8OV,0.06728237639959272
MZNTBVTE,0.10643708718468976
MP9FYHMG,0.023193886079627975
RDJWMFWG,0.0664048679543584
YYYFVAQT,0.2775848043654625
G8MPQGBF,0.051176437994032556
AEFLRJBM,0.354840380927216
37S8RZV9,0.06505096895401649
LPCP25YX,0.022224917739383353
HJO4HPFX,0.06651833473102861
FHME6ZGE,0.37499418032264964
NZTWTS5Z,0.044537786593471046
95JYHHBY,0.6063253282232499
DIK9PAQH,0.10704091681514569
NA5W3EGK,0.056855959994653316
KUAUBFQC,0.0665843203625301
KGABW432,0.14998440273535646
S5CCRSGN,0.8399264791033045
D5M7VQH2,0.05206880631950127
CJCNXCTV,0.1306351545693048
NVZ4VRFH,0.8433329514349994
GEERLSKA,0.051301376448689574
BJRTK7QV,0.052698614471897644
QKBFPWW6,0.9959596434499403
EFFB3HFY,0.14867461943348104
HDMUZGM4,0.058905450265370085
MZLDGKFS,0.09027704938399592
BRBFG4HH,0.1911168053500362
NUV9BALV,0.04685655310105657
9CVDJJTQ,0.05605958226319886
HPCY9PCC,0.25967373997712767
RQGKKA6P,0.18298602603696354
QEGQJ5S4,0.04825715305709192
5L5P5ACU,0.4426363547095352
6TCWGZW5,0.18993045394752794
UZHH9PS3,0.05566957734355695
GQZLDDYW,0.04763509895545408
IQNPRS2V,0.4131975568427272
GQWFDCJP,0.8337415003908344
BCQT6K3Y,0.05614690232680244
TCZYAADB,0.6849208082526679
CTYJTPEF,0.05754330310291837
ABCOLSEW,0.05236193080764544
5VC3RYKM,0.04747440075546914
S23XG9JS,0.050833843455241376
KTUDC5YC,0.28189505620529515
N3WZBTWH,0.050787775588534236
QJKUMEWM,0.09909149621189636
FUQQD7OG,0.09509080340511258
IDHC7C8T,0.0682102592605351
7MG4BSPG,0.05179122009532009
THHKQ7QC,0.10219788917511836
WZQBVB2E,0.054666275534496454
MBL7CQCY,0.1248925035178382
VQSNGLAP,0.0721612585151306
VKV6RD2L,0.05182293594904277
6SA8EAG4,0.6512596279676732
5HFXRD9D,0.17725076596750905
EZM2NXTJ,0.041785886443559433
QJSZIMYM,0.05907115044483254
HKHAIGHB,0.05476266161224693
GG9K7PRY,0.11597582980269112
GVVFYXC7,0.2138463137701801
7CTDZMN6,0.05100044929367281
CRJVPL93,0.8516393763948287
VKW9XFSL,0.1635198438819415
2ET45V5J,0.05117565730403584
RURE5QXG,0.8477140440323204
HUTA35JS,0.29904418232245916
ERNSPT3F,0.8541112184837518
ZAB522TA,0.053977612141403244
CIPGGDSR,0.03977484029223659
LFNRZROW,0.037142856250457934
KHAHEE9K,0.024412090084197507
CMQAGZRD,0.9717506083588201
RHJYAJKX,0.06956065917988033
GESXXKYG,0.05033141706932391
F5KB9MX8,0.22869939658865018
G4TFO4ZK,0.0673569274616251
QEYE3DQQ,0.8385710050735822
WKCTXXSY,0.2878314553273204
ZWQFDSHW,0.054927016089768785
BPU4JCVK,0.0563558052234918
GX7KBQJ6,0.05459882767700639
TIJA6JGT,0.31113938930319457
FQ2VPPHU,0.06358602465045027
UJERUEQR,0.022917580504216543
CGBSEQU7,0.053597278677497785
MXWJZK6K,0.021280763297009026
9AEX5IFT,0.2386539995832564
9Y2EBGV9,0.4564308045297631
GVCJE6NE,0.8415097355084633
H9P8DFRT,0.4700598429384911
BYDDGUFW,0.02486151154710168
EJETWZT2,0.04963887992578428
BYSSPK6B,0.2504030032548624
EK6CBDZK,0.1514592204450506
DVHPUZPB,0.0431622149446715
J5UNTF9J,0.06939358771250131
9CNPRQCK,0.26001688536116774
QMLCJAMQ,0.8908525109068528
XCKZ9BHD,0.04698357491012746
GA3DFVXJ,0.05375845246863257
GEVWN7TS,0.02290355175161345
4ODSDH2I,0.3294695400902493
JNZ9XBZ6,0.06506841928694737
78W92KHZ,0.1517999389598887
QC8VPX2T,0.11770482162940296
KUEDPSNE,0.14820185822602863
MGLU9TQH,0.05479636180522927
EN4MY6CM,0.03837306135564932
UBPESDZB,0.8354374315989027
J2AKV84V,0.05851123855472149
RTDVUDRZ,0.023092736728549248
9LEYZRWO,0.1607785710755419
25G3KEHY,0.11903042856693444
32VAPRLA,0.418958128426621
DAKXJ7AD,0.8726986601558471
AQDVHP8O,0.0505881021809891
C93QKTND,0.8332776957964096
EFZ96UYQ,0.8529049936726834
XVJGWOXN,0.8341980283436911
EKSGBACF,0.05130566722392105
HNJG6RWT,0.16056079225454206
Q9WDKDLT,0.039867989181492744
UKPGXS2H,0.07293696035210633
FU8QXBIA,0.05425534298215053
J9UVXN2O,0.03957095731886702
IFL2HYCG,0.12397055064508349
ENXGOSLR,0.098975122231618
VCNA9SPF,0.047027255898639056
5R2LSSPK,0.050884703637832894
B7BVPAKL,0.3430876206947452
TOCAJV7I,0.03638458977507626
VOEKCA9F,0.05641021070005797
3GT2QSUD,0.0533036771713421
YGCUZ9YF,0.051021275657204004
Y9RXSUHK,0.8430338976657643
JG53YJHD,0.18854701771728766
G6UP5TV7,0.11993774827904528
3GTGR3FY,0.05024225910187478
EKPXEXBS,0.43473814107930553
4NECLVAF,0.05390574663324728
2IRF5HRT,0.05431177199901477
BTYPUPWY,0.8429590537483612
DDG4FQFR,0.04959828442600463
8JUJDYHY,0.022807041289674233
MXPUWQ4L,0.8085051825722263
MX7OPLWB,0.06708160883878152
OBUBS5YR,0.5189366420971628
3W8GKSLA,0.052867155773977756
5YOFCEVB,0.11998837035953498
GUGKMZIA,0.8523416000259149
MF8YTVNK,0.073643167982436
EFKS2XCZ,0.06098015280749229
8YW7FTND,0.04360841474123943
SJUE59CS,0.05085143194912635
CAEVVOHM,0.20386458423318468
33CXECSB,0.08121846988234108
GZCDCI76,0.05310463359377847
FGTVMLOE,0.062292218388523043
MWZQJXSW,0.16986031946095137
9UW42JN2,0.406358612452655
SNDTQY2D,0.11393710226881901
CPPJGMUQ,0.1233796887242427
EGYDJESX,0.6187988229192759
WXWZLWEK,0.36163300029962114
PTNPGQMU,0.07285050693546641
MW2FLDXK,0.330927378569897
K87LTHYV,0.2710720550817036
ABWFQ3VE,0.860638430842285
ZAICGCYW,0.22639030127880017
LMQZZK9W,0.05017322200793538
DBZRFMNY,0.387240764893465
TKEZZ78A,0.5385898467209994
K8YCMKXR,0.05501360627300659
SYK8JH2K,0.801286701616996
BBCZREIH,0.04025800964731
RBNTNZ95,0.8437216629831272
EWUFRRZ8,0.5752342298495154
YM2VTD9Q,0.8384914729208338
MNRURZQJ,0.03712583184613726
XFFOTJOT,0.2894190632102564
PCBYJYAZ,0.5647655857616144
DFTC7WSW,0.13972706953647956
U4Z2YYJY,0.6597458569970993
MWHCAVRS,0.16182307760688525
I8X9QAVH,0.16574770939063338
TNYGXSYL,0.32142693695268637
MRKMUNX5,0.06476907191077977
2894DUFD,0.0523012097917638
ZAKYZ7SA,0.0782162703461042
DHIATIAE,0.4314454936395272
ZHBZQ7WQ,0.20116409109732752
LCHZ8P3B,0.20177453179555918
J3SDLGH6,0.07066460708061886
3XUCNLXH,0.05288574709047791
EK6ENBDZ,0.3343964476529432
KDTBSN4T,0.05416156079107874
NCJMNQEM,0.04769538858536977
KDN9L9HG,0.051722478771309845
MQ3BWMJF,0.21700841368433016
JMVCIYU9,0.05373659577159673
JYFDPAFO,0.8734914135032852
5BDARTM7,0.8563926676224851
AMJGYZRQ,0.8319689446005558
2WWMQQWI,0.054666500097632055
H8ZTDGD7,0.05749032018099446
KDJGTW5V,0.07873393523077153
89XHCYWA,0.05305380038976003
868PZUWT,0.04071844175553031
MFR6AM8N,0.8460681194767968
FUX5R5GU,0.8540885260883829
GMCW3R6X,0.09887567911234277
7X3XUZ87,0.8454127965995859
Z7MYAC92,0.02410525639766179
CDUTAZBB,0.05581741589751101
PTJPCJGK,0.1002141246191246
VFHJFETG,0.8537436431158547
MME9AELV,0.07401586235660958
GDTBUKR8,0.057452351619185785
ESWQCXXT,0.06160525751480415
JKGQKHGE,0.05172127842457077
4JYGTBUU,0.45737704512830424
3JIPZJRD,0.02389596382601295
CRVMALG6,0.057664323773184756
CUZ9AATZ,0.054322858196304113
HMRXQJOM,0.062415275853422644
9N2ZFFYA,0.06624797102874891
2XG2LEES,0.05537548685486304
KWMOJ2JT,0.042543150358360225
KV9BMSDE,0.04283626014293065
KA2FXK47,0.11245162715270265
WZUBPGA5,0.05201891920037095
PPANZRHV,0.06607398524368477
2KJIVBGM,0.056693991062406
MUAMAFRG,0.38107941065803386
FGN3JXMV,0.9953266421729292
QNUSWX9F,0.05211945744989451
D2PT8RVV,0.04288601832331549
6W6SAKSF,0.051167775443510546
TMP5JQN2,0.04120866132964067
5AKJGXSM,0.1286523151771664
A4BLNV3Q,0.5239378084491134
RLUGQIYR,0.07103837879994672
RM6JDITO,0.056680644277518955
JA2VWG56,0.05564166514003114
HKIER94W,0.021938912314752992
SXZRV3F8,0.051291760009482934
VEEQPVJY,0.8257993071421769
HTCFYYAW,0.6684779342945327
E4YTPXBK,0.11544311133182358
AQF6BLF3,0.05197660575939374
CQATKBFV,0.05998269184687437
P4R85ZUE,0.0203516672438628
KANMWCII,0.052822109893856384
CEECLPRP,0.049364069231517385
FXT9EYCG,0.4545529446190192
RJJZMRLW,0.08671845054288849
ZHVME4PF,0.058098179865850176
XCPMMGCD,0.30568924177197804
SVVHJBLO,0.05368756361156536
EWB8AK99,0.29746657279741406
YJZCWXU8,0.8530061362075274
FVQEMMK7,0.020495161962091453
22NUZBE9,0.2663481881907082
2VIOGXPK,0.048720364926273255
HAVYWZVR,0.5766509066843933
G3SXVMM3,0.3352085658373168
MNXATTAR,0.08170344927245565
HNYDXLXQ,0.04852189680579693
5ZVD2FMW,0.28065954191568393
AD7LQZRR,0.051140876677382784
FOQSK9KY,0.052193446339166824
WW7J7KJ2,0.04635570783430569
4SJZDPOA,0.05318807070769409
MOAP9M7V,0.04802481227140346
H2RMQ2WG,0.20084736917461093
GY9XJBAW,0.046906847399932436
CUV6BTRI,0.05023520760923211
JMVXVJD9,0.8465221450898367
IAUSY9OP,0.02272981874807718
VPKQZHMT,0.40607214370920114
ETLDXYTE,0.03699487010297085
GB6UCZ7V,0.05318607763116787
HUQOZMUH,0.0628581387198475
IWULQVFZ,0.0658569075092308
DIKVMCBP,0.050036718271797696
ZRPJFRXB,0.827093528342974
59DWRZZW,0.052263784547245326
ZUYWEHGM,0.11792216350542958
RFH6CVMJ,0.8433593491213008
CZGM9YVE,0.09583907856014642
XHPYH648,0.18195713113650486
MF47ZWMH,0.231587813379526
3JZVY2JM,0.05278329077779733
Q87ZFBTZ,0.04691731400410458
MBWXTT87,0.2500699225734717
VNXTWYPE,0.03709217727942388
AJNKLFGV,0.4780251265327804
3BFYRIE8,0.05057485048532675
VYYNV7ZG,0.057652648553170184
M4RJTBN7,0.2943065408397108
8SJBZDXP,0.12966926331045828
C8UUSSRC,0.8420749249799788
MXND3IVH,0.8573837260181427
JN6QUK4D,0.26851646570766097
Y6FKBXVX,0.842173886824388
KKNCNQW5,0.086695899876572
PWHGFKF5,0.053381307727329186
CKSEUWR6,0.4802096729368368
ELDXNW98,0.14980909089714764
R83PQ2Q4,0.05065992162772739
RVHGE5U7,0.5367000211107034
BM7JIVLN,0.05288627421939248
DLVA6P2R,0.8274145600450968
EJCTKDYY,0.11468868070029763
DKKOSIQW,0.06322863131103618
5ZLIETQW,0.04341304090766361
ZESWUKXW,0.05518286783061952
2FVCSCSQ,0.9958853159456051
A5FACNCZ,0.5076441430888649
H9XEMHFT,0.35293847080746377
VHFUXOR6,0.1851317297238384
IPIJRVNK,0.2470983813261772
JAFQPUIS,0.05082870357862419
CLYSNYQK,0.057666372439311386
FNBGLAM2,0.23677641756271534
BP2XAPWP,0.05024803876712086
P4OBCHNR,0.27745266351099745
WUKV9TNY,0.05087476540959916
A8CRTE5G,0.8564691521183114
JKWGHY5M,0.06393511731367728
DU3JKVG5,0.048058357488077755
C56BZMKX,0.04981241088386784
KMGXOH4P,0.3720272045090242
X24WBAEL,0.10869582005561831
5ADD2GYI,0.05282899344085308
JPODRRPZ,0.05402406056380503
Q4EQBRSN,0.06523651807057991
NRGVHCVV,0.046925471886398305
BD9SNJRU,0.5532311048096751
8BFD8JPV,0.049174058633884035
9HCPWY3U,0.46368259286803265
EXTTI93Y,0.05374286874931143
4SDRA7G7,0.02054768827539125
99SDBQ7P,0.023862064799450976
ETE44KIU,0.07037534774775692
I7SMF2UH,0.02306088739321053
S6MBDYKI,0.1567280974494885
KWNSNNPU,0.02206592767518246
URKHRM8T,0.3307451141824613
VFDD8ESU,0.3570597732709663
Q5AFMXSE,0.0544110534458697
CJ4PWH9B,0.14325215128448
DK7SZL47,0.05599516840774197
2SQGAZPM,0.8333817531458857
2TUHFBCC,0.8678974384805146
5ALLFHFQ,0.05568052663475265
PUXCIZRV,0.08058722036119811
D2D5VS9P,0.8485518912441204
Z9BB5RGE,0.41557447206795606
AJXXBHEW,0.4453058033844982
JG2E2OYB,0.830104677351485
P2QZKNYD,0.8235044653329056
KDMJTEJD,0.8209984425491251
FFXPSDK8,0.02124583578126456
7PC4FXFH,0.06755632265504771
J4S77TBE,0.8254465339114654
WBEQNAC3,0.02095010685014522
WR9S3VE8,0.05399615967996928
ZFZTDB59,0.0517776271695614
JXXDFVB7,0.0693909361027305
M9FRUMCZ,0.8434403570656201
CGXJYBQV,0.0529791809357249
PNHUWMDY,0.12621971614801444
AJJZPDU4,0.8527625926792057
3TFNMYMD,0.8048911042722432
KXV6QYFQ,0.16794888893744928
DWQLOYKA,0.19103126324315098
UHJX9JMQ,0.04276796434804707
VWEGVMMB,0.12787170354943822
MW2GNQWW,0.10139751314179142
FUHXOXHZ,0.8597913347268434
NI7IBBPC,0.42394775323185624
2NYFY8HM,0.021906106056470566
EHB6YBHQ,0.05619595833834194
WIFQZ8XO,0.05720889011855421
6RXSJ9BM,0.8053560950548073
4X2V7B9I,0.37911911875445087
KDQEVGQ6,0.3851647773776821
2DWFXPEF,0.052950684668669146
L7SSUKBF,0.03617717614494269
BIIQECDD,0.02159119561324153
MJ3QNSBJ,0.06350483670784594
AJFXGSFU,0.05372183137398693
ULCMRBCO,0.05498024408680311
DMGFJDNW,0.45460532149977323
WYSI3XIW,0.04452081296226466
W9VK35Y9,0.0556023939537665
NRNOWKKQ,0.05128123030503157
6DWUV7AM,0.2865153194028647
RIHQMG6T,0.8517209391638316
7S67GSTR,0.05387064243187504
5Z9GZJJ3,0.09025729325268173
HDCYYMLS,0.7998205107835872
DCJ6XMYA,0.05349329922291481
KJYC4QJE,0.030895072242042874
C5WTH8SM,0.8452395575560226
5XTG9FRE,0.08280264848877425
82WUTE67,0.11035078780628786
NGHKVDEU,0.08338488440797583
JW7BAZCG,0.049865854864699535
JNMZG2ES,0.05095924985236411
7JF8KG5U,0.031232719329325042
CPDMWIAV,0.21774295283455886
EGZH7ZDD,0.0416637288878806
WGYZSAYX,0.4370812310771199
KADMDRNP,0.06748048756897813
3IM6HDJG,0.21705958170569045
27R5NHKG,0.03631550356940323
8OYE6UU3,0.021091615365128644
OUWFGNXE,0.04750729765511312
LB6SVGVB,0.18844281011593658
U4TMCNEA,0.21093054933274447
ELSNLKHN,0.459802205398198
DQX2BPYJ,0.20053208373909248
4BC35REJ,0.05664448510085931
AELILFB6,0.2809537377466982
F2PNJCWY,0.8494468698805424
XPPC2ZT4,0.8466229468979346
VEXDVYBE,0.20966958577413833
PANKR5UX,0.2802733583782485
XITPGRQJ,0.05552754640870035
NPOJEVGE,0.05527504360292122
DNWEFUFU,0.05041123174536956
PBTPAWFD,0.09776000494657393
BFENYCU3,0.04089356721038106
9T9NNW7S,0.0679542786309314
AUIDAYFH,0.051561388640829355
2RAMDFMX,0.08413292580830216
R2FDIH6W,0.43912748878351876
ZBLG9CPM,0.053404120488424175
QDGBGZSJ,0.360202751203352
GMNMKVGX,0.36457304915983196
FNS5MPF4,0.04183002626130148
QWA55JJI,0.8459570227714117
JMNYHUME,0.057648497089027785
73JMFQCY,0.03790381997759924
UVMYUMQE,0.1787820863008207
JKQVSTNU,0.20285448381254598
U3CDZNZJ,0.04203554282219766
F3JCFBTA,0.0626327121286226
GWFDFZ7P,0.23065500088889532
AKFKI7CT,0.04592701188450568
ZFQP55PM,0.048844630203244144
QEBU7MJ5,0.08961015740236808
HI6KNMVN,0.8247566360676754
7WRJFI9J,0.09753919879926971
PKYDHSAJ,0.3650220061696504
SZPDMPOA,0.8364848487052201
HQZXWD44,0.22230686469600464
8IAN8XZK,0.05091827279511796
DFHHQZNL,0.5285701194852955
AQGEGAXB,0.0957922631642932
B2XOEGOX,0.04629692349128055
BJKRT2FZ,0.13581453506921468
GKRQBH9M,0.054163308002772914
ISGMDYUR,0.2041081515925552
WBZF665K,0.40576496140918134
3JAPFXN9,0.056139330164339495
7PPLS2WC,0.5164089490613453
76PYZSZ4,0.0653677802424624
X3J99N2H,0.05172881847331552
GPJZVYEJ,0.04632361433663571
BYKSXGYF,0.05753770402474147
4JL4C7QK,0.04950501508351408
I4KDCQVO,0.04503309240046239
FNRKPIMC,0.05912129126391121
Q3BFEYQF,0.05482470377366144
5MPVPKHC,0.110691798372675
VKWXKFMG,0.8461439151209719
EFYW9IJR,0.10216435018338657
AMNVZY5P,0.17886503147764715
TPTS9PPQ,0.8415253288508453
CANKRAAR,0.8666378732284347
MVSVG2OR,0.07425602736387929
UHMPTLST,0.7688494678909746
BEHEWKH9,0.04736836149895816
9TTFCKVS,0.3864776172525196
D8FMA2O4,0.06790817026590967
NAWKBDRA,0.053499252828576906
EZCJL9BM,0.10090613898580536
WWTW9ZZE,0.12807973966629896
DT3SUSZU,0.8598935130110139
5NBNS9Y6,0.07793294822750754
7OM3ML7B,0.9936116055616019
KJ78T2WD,0.35950886901708073
KW38DCOV,0.05848909116050129
VRYRL8VG,0.06741136047233945
TZJJNH33,0.050793977919316446
DS483EF5,0.060383619208399006
CAB5JCOJ,0.21042403442655697
8FN94AGK,0.04821537778348243
AG7LZVZX,0.05691130262171955
CPMDNR64,0.05678243137465948
HB4OSZZG,0.5067327526354424
72QCHDHT,0.04971428889443208
P4883SKD,0.44770856226651334
J55JAAWF,0.43346165935862296
JHGANJUW,0.2192036221677804
KHQX9MCG,0.09395342655908637
HPPH8YDP,0.35217878841031086
9X5BCKMV,0.16953706857266942
GJIKMRAJ,0.10816664057203292
AYLSP834,0.07910475978620864
JEUHQXGT,0.05553717573200669
EMAVMPEB,0.19972906486259995
TGNZT64D,0.17754631608437502
LTEYF27A,0.1003506276524955
U8SHPHPU,0.05553699898575263
8JF9H7GO,0.16150056862311074
TEPWEVMA,0.43111759122742727
CGRMPWK6,0.0569426786724216
IDNMYEBT,0.06978040546079307
4NT4TORO,0.027033912432842755
O92MM7O4,0.061672883362337796
ZVQFF93P,0.022656536991194288
ZM7VBGMQ,0.05500868917642263
ORA4KYC8,0.1707902274472845
QOF4PKQO,0.05387877695947245
XYC7VZZE,0.26410445472586896
AJZZP7A5,0.04727085315078986
ZEXKBLHW,0.09759351087663218
37JEMQQD,0.1062635413913253
QQYQMMTJ,0.0563633983566129
G2QBPJQV,0.06513644744633731
EYNRANC8,0.17918753338182944
S2YWM2ZC,0.05646697495899684
AKVUQZYY,0.8452557986624054
9LRRUPFA,0.12241064111782682
ADXH87DF,0.32330089206779583
ZDZGMEXK,0.0478727959735807
GMDUZAR8,0.15730415264527695
UZT8UTG5,0.1719284742836805
P8ZBZCYJ,0.8028680672619674
TEAXPGSB,0.5161264235930455
NNCEV59C,0.04561770152926482
LVLW6UJG,0.42980425496637586
B7FT8QVW,0.04990442972474733
Z5QDAGWK,0.10499716683361097
4Q63XLRC,0.03829672276832141
MGOT5FRP,0.025277179487407875
XAO35NBR,0.2974294418293853
JXZ73ZZ9,0.03719113324570268
HFLZISUJ,0.04414984809886995
